Unnamed: 0,id,number,name,japanese_name,type1,type2,joined,favorite,classification,weight_kg,weight_lbs,height_m,height_ft,md_ability,md_evolution_chain,md_body_size,md_friend_area,md_get_rate,md_location,rg_browser_no,rg_location,rg_pkmn_assist,rg_type_group,rg_field_ability,tz_get_rate,tz_location,evo1,evo1how,evo2,evo2how,evo3,md_base_exp,md_base_stats,md_gummies,md_levelup_stats,md_recruit_min_level,md_location_big,md_quotes
367,id_368,#368,Gorebyss,Sakurabyssサクラビス,water,,False,False,South Sea Pokémon,22.6 kg,49.8 lbs,1.8 m,5'11,Swift Swim,366 --> Link Cable + Deep Sea Scale --> 368,*,Deep-Sea Floor,-,Evolve Clamperl,R---,Gorebyss is not in Pokémon Ranger,-,-,-,Rare,Endless Level 59 Pair Trozei Forever Level 9 Mr. Who's Den,Clamperl,Link Cable + Deep Sea Scale,Gorebyss,,,120,13/14/15/14,Blue (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 40, 13, 14, 15, 14, 0], [10, 49, 22, 23, 24, 23, 4260], [20, 59, 32, 33, 34, 33, 19000], [30, 108, 42, 39, 44, 43, 93400], [40, 142, 61, 43, 60, 47, 377400], [50, 152, 66, 47, 63, 50, 677400], [60, 157, 71, 50, 67, 53, 977400], [70, 167, 72, 50, 76, 53, 1277400], [80, 177, 81, 50, 77, 53, 1577400], [90, 187, 82, 50, 87, 53, 1877400], [100, 197, 92, 50, 97, 53, 2177400]]",[-/-],Evolves From: Clamperl using Deepseascale and Link Cable---,"Normal:   I want to live elegantly, whatever the occasion.---50% HP:   Oh, dear... My health has slipped to half...---25% HP:   I'm sorry... I have little power left to even swim...---Lvl Up:   I've earned a level! I shall swim with more grace!---"
368,id_369,#369,Relicanth,Glanthジーランス,water,rock,False,False,Longevity Pokémon,23.4 kg,51.6 lbs,1.0 m,3'03,Swift Swim & Rock Head,No Evolution,*,Deep-Sea Floor,7.9 %,Silver Trench 80F-89F,R---,Relicanth is not in Pokémon Ranger,-,-,-,Normal,Secret Storage 11 Endless Level 20 Forever Level 20 Mr. Who's Den,No Evolution,,,,,69,9/9/9/9,"Blue (11), Grey (10)","[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 30, 9, 9, 9, 9, 0], [10, 48, 17, 19, 19, 17, 4805], [20, 70, 27, 29, 32, 27, 41845], [30, 115, 45, 39, 50, 37, 212045], [40, 150, 64, 49, 66, 47, 512045], [50, 170, 74, 59, 76, 57, 812045], [60, 189, 84, 67, 85, 67, 1112045], [70, 199, 85, 67, 94, 67, 1412045], [80, 209, 94, 67, 95, 67, 1712045], [90, 219, 95, 67, 105, 67, 2012045], [100, 229, 105, 67, 115, 67, 2312045]]",[L 1/L 1],Recruit at:   L35 in Silver Trench (Floors 80-89)---,"Normal:   The world is awash in change--but not everything changes.---50% HP:   Hm? Is my health down by about half, would you say?---25% HP:   I've reached the end... Am I truly too far behind the times?---Lvl Up:   I've leveled up! But some things will never change...---"
369,id_370,#370,Luvdisc,Lovecusラブカス,water,,False,False,Rendezvous Pokémon,8.7 kg,19.2 lbs,0.6 m,2'00,Swift Swim,No Evolution,*,Treasure Sea,8.6 %,"Silver Trench 45F-54F, Far-Off Sea 45F-54F",R-120,Saffra Sea (Sea Capture Challenge),Water,None,Water,Normal,Phobos Submarine Endless Level 29 Forever Level 29 Mr. Who's Den,No Evolution,,,,,80,8/8/9/9,Blue (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 40, 8, 8, 9, 9, 0], [10, 50, 12, 11, 12, 12, 7760], [20, 100, 18, 20, 18, 20, 98400], [30, 150, 55, 40, 55, 40, 218400], [40, 155, 60, 43, 59, 43, 418400], [50, 160, 65, 47, 62, 46, 618400], [60, 165, 70, 50, 66, 49, 918400], [70, 175, 71, 50, 75, 49, 1218400], [80, 185, 80, 50, 76, 49, 1518400], [90, 195, 81, 50, 86, 49, 1818400], [100, 205, 91, 50, 96, 49, 2118400]]",[L 1/L 1],Recruit at:   L30 in Silver Trench (Floors 45-54)---L30 in Far-off Sea (Floors 45-54)---,"Normal:   Love is a wonderful thing! Do you love love? Don't you love love?---50% HP:   Ohhh! My HP is in half!---25% HP:   Oh, I can't! Wasn't my love enough?---Lvl Up:   I love leveling up! Don't you love it too?---"
370,id_371,#371,Bagon,Tatsubayタツベイ,dragon,,False,False,Rock Head Pokémon,42.1 kg,92.8 lbs,0.6 m,2'00,Rock Head,371 --> Lv. 30 --> 372 --> Lv. 50 --> 373,*,Dragon Cave,7.6 %,"Lapis Cave 9F-13F, Wish Cave 45F-49F, Wyvern Hill 1F-4F, Joyous Tower 42F-45F",R-165,Only During Missions,Dragon,Tackle,None,Normal,Huge Storage 5 Mr. Who's Den,Bagon,Lv. 30,Shelgon,Lv. 50,Salamence,60,22/11/22/11,Royal (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 36, 22, 11, 22, 11, 0], [10, 45, 29, 16, 29, 16, 6200], [20, 63, 37, 23, 37, 25, 28000], [30, 93, 44, 33, 43, 33, 124000], [40, 120, 53, 40, 53, 40, 424000], [50, 128, 58, 45, 58, 45, 724000], [60, 133, 63, 50, 63, 49, 1024000], [70, 143, 64, 50, 72, 49, 1324000], [80, 153, 73, 50, 73, 49, 1624000], [90, 163, 74, 50, 83, 49, 1924000], [100, 173, 84, 50, 93, 49, 2224000]]",[L 1/L 1],Recruit at:   L16 in Lapis Cave (Floors  9-13)---L16 in Wish Cave (Floors 45-49)---L40 in Wyvern Hill (Floors  1- 4)---L16 in Joyous Tower (Floors 42-45)---,"Normal:   My head might be rock hard, but I'm not stubborn!---50% HP:   Darn it... I went and lost half my HP already...---25% HP:   I can't do this anymore... My head's too heavy to hold up...---Lvl Up:   There! Leveled up! My rock-hard head got harder!---"
371,id_372,#372,Shelgon,Komoruuコモルー,dragon,,False,False,Endurance Pokémon,110.5 kg,243.6 lbs,1.1 m,3'07,Rock Head,371 --> Lv. 30 --> 372 --> Lv. 50 --> 373,*,Dragon Cave,-19 %,"Mt. Freeze 1F-6F, Wish Cave 65F-69F, Wyvern Hill 9F-16F, Joyous Tower 60F-64F",R-166,Only During Missions,Dragon,Tackle x 2,None,Rare,Endless Level 59 Endless Level 61 Forever Level 9 Mr. Who's Den,Bagon,Lv. 30,Shelgon,Lv. 50,Salamence,65,22/16/22/16,Royal (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 39, 22, 16, 22, 16, 0], [10, 52, 29, 21, 29, 21, 8400], [20, 69, 39, 26, 39, 26, 43040], [30, 104, 47, 37, 47, 37, 118240], [40, 129, 56, 43, 57, 44, 403240], [50, 134, 61, 48, 62, 49, 703240], [60, 139, 66, 53, 67, 53, 1003240], [70, 149, 67, 53, 76, 53, 1303240], [80, 159, 76, 53, 77, 53, 1603240], [90, 169, 77, 53, 87, 53, 1903240], [100, 179, 87, 53, 97, 53, 2203240]]",[L90/L50],Evolves From: Bagon at L30---Recruit at:   L19 in Mt. Freeze (Floors  1- 6)---L19 in Wish Cave (Floors 65-69)---L37 in Wyvern Hill (Floors  9-16)---L19 in Joyous Tower (Floors 60-64)---,Normal:   Everything bounces off my armor! But it's awfully heavy!---50% HP:   Aww... Half my HP's gone already.---25% HP:   I can't take it... I'm too weak to move my body...---Lvl Up:   I leveled up! But I'm still way too heavy!---
372,id_373,#373,Salamence,Bohmanderボーマンダ,dragon,flying,False,False,Dragon Pokémon,102.6 kg,226.2 lbs,1.5 m,4'11,Intimidate,371 --> Lv. 30 --> 372 --> Lv. 50 --> 373,**,Dragon Cave,-,Evolve Shelgon,R-167,Only During Missions,Dragon,Break x 3,Flying,Rare,Endless Level 34 Pair Trozei Forever Level 83 Mr. Who's Den,Bagon,Lv. 30,Shelgon,Lv. 50,Salamence,85,25/18/25/18,"Royal (10), Sky (10)","[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 40, 25, 18, 25, 18, 0], [10, 58, 33, 22, 33, 23, 11100], [20, 78, 40, 27, 42, 28, 48900], [30, 115, 52, 37, 52, 37, 100100], [40, 150, 62, 47, 62, 47, 400100], [50, 160, 72, 57, 72, 57, 700100], [60, 170, 81, 66, 82, 66, 1000100], [70, 180, 82, 66, 91, 66, 1300100], [80, 190, 91, 66, 92, 66, 1600100], [90, 200, 92, 66, 102, 66, 1900100], [100, 210, 102, 66, 112, 66, 2200100]]",[-/-],Evolves From: Shelgon at L50---,Normal:   I raze everything with my fiery breath!---50% HP:   How could this be? My health has been slashed in half...---25% HP:   I give up... There's not enough power to even breathe fire...---Lvl Up:   Leveled up! Let me work my slash-and-burn attacks on foes!---
373,id_374,#374,Beldum,Dumbberダンバル,steel,psychic,False,False,Iron Ball Pokémon,95.2 kg,209.9 lbs,0.6 m,2'00,Clear Body,374 --> Lv. 20 --> 375 --> Lv. 45 --> 376,*,Magnetic Quarry,7.8 %,"Mt. Steel 6F-8F, Wish Cave 15F-17F, Solar Cave 1F-4F, Joyous Tower 14F-16F",R-190,Jungle Ruins Team Go-Go Headquarters,Steel,Tackle,Psychic,Normal,Phobosphere Endless Level 46 Forever Level 46 Mr. Who's Den,Beldum,Lv. 20,Metang,Lv. 45,Metagross,32,15/7/17/8,"Silver (10), Gold (9)","[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 20, 15, 7, 17, 8, 0], [10, 35, 27, 19, 26, 17, 1800], [20, 63, 41, 32, 36, 27, 32804], [30, 73, 54, 46, 46, 37, 194804], [40, 83, 63, 55, 46, 43, 494804], [50, 88, 68, 60, 50, 47, 794804], [60, 93, 73, 65, 54, 51, 1094804], [70, 103, 73, 65, 54, 51, 1394804], [80, 113, 73, 65, 55, 51, 1694804], [90, 123, 74, 65, 65, 51, 1994804], [100, 133, 84, 65, 75, 51, 2294804]]",[L 1/L 1],Recruit at:   L 5 in Mt. Steel (Floors  6- 8)---L 5 in Wish Cave (Floors 15-17)---L30 in Solar Cave (Floors  1- 4)---L 5 in Joyous Tower (Floors 14-16)---,Normal:   I converse with others using magnetism. +++-+--+---50% HP:   My HP has declined to approximately half.---25% HP:   I can't do this... My magnetism is weakening...---Lvl Up:   My level's gone up! My magnetism has too!---
374,id_375,#375,Metang,Metangメタング,steel,psychic,False,False,Iron Claw Pokémon,202.5 kg,446.4 lbs,1.2 m,3'11,Clear Body,374 --> Lv. 20 --> 375 --> Lv. 45 --> 376,*,Magnetic Quarry,-19 %,"Frozen Tree Forest Center 1F-4F, Wish Cave 62F-64F, Solar Cave 8F-12F, Joyous Tower 56F-61F",R-191,Team Go-Go Headquarters,Steel,Tackle x 2,Psychic,Rare,Huge Storage 5 Mr. Who's Den,Beldum,Lv. 20,Metang,Lv. 45,Metagross,65,16/10/19/10,"Silver (10), Gold (9)","[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 41, 16, 10, 19, 10, 0], [10, 59, 28, 19, 28, 17, 15440], [20, 82, 46, 35, 47, 33, 54040], [30, 102, 67, 57, 66, 53, 109240], [40, 112, 76, 66, 66, 59, 243240], [50, 117, 81, 71, 70, 63, 533240], [60, 122, 86, 76, 74, 67, 833240], [70, 132, 86, 76, 74, 67, 1133240], [80, 142, 86, 76, 75, 67, 1433240], [90, 152, 87, 76, 85, 67, 1733240], [100, 162, 97, 76, 95, 67, 2033240]]",[L90/L50],Evolves From: Beldum at L20---Recruit at:   L17 in Frosty Grotto (Floors  1- 4)---L17 in Wish Cave (Floors 62-64)---L25 in Solar Cave (Floors  8-12)---L17 in Joyous Tower (Floors 56-61)---,Normal:   I control magnetism to float.---50% HP:   Umm... My health is down by half.---25% HP:   I'm run-down... My magnetism grows fainter...---Lvl Up:   Leveled up! My magnetism is amplified!---
375,id_376,#376,Metagross,Metagrossメタグロス,steel,psychic,False,False,Iron Leg Pokémon,550.0 kg,"1,212.5 lbs",1.6 m,5'03,Clear Body,374 --> Lv. 20 --> 375 --> Lv. 45 --> 376,**,Magnetic Quarry,-,Evolve Metang,R-192,Team Go-Go Headquarters,Steel,Break x 3,Psychic,Rare,Phobosphere Trozei Battle Mr. Who's Den,Beldum,Lv. 20,Metang,Lv. 45,Metagross,95,17/12/20/12,"Silver (10), Gold (9)","[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 44, 17, 12, 20, 12, 0], [10, 62, 29, 21, 29, 19, 15440], [20, 82, 39, 31, 40, 29, 54040], [30, 97, 46, 42, 47, 39, 109240], [40, 107, 56, 52, 57, 49, 243240], [50, 117, 66, 62, 67, 59, 533240], [60, 127, 76, 71, 77, 68, 833240], [70, 137, 86, 71, 87, 68, 1133240], [80, 147, 95, 71, 97, 68, 1433240], [90, 157, 96, 71, 107, 68, 1733240], [100, 167, 106, 71, 117, 68, 2033240]]",[-/-],Evolves From: Metang at L45---,"Normal:   There is nothing to fear, for I have merged with others!---50% HP:   This is disheartening... My HP has been reduced by half...---25% HP:   The situation is dire... My body is close to disintegration...---Lvl Up:   I've leveled up! My merged power grows stronger still!---"
376,id_377,#377,Regirock,Regirockレジロック,rock,,False,False,Rock Peak Pokémon,230.0 kg,507.1 lbs,1.7 m,5'07,Clear Body,No Evolution,*,Ancient Relic,0.1 %,Buried Relic 15F,R-205,Sekra Mountain Range (requires 2 Break x 3 + Water + Fire x 3),Rock,None,Rock,Rare,Unknown Mr. Who's Den,No Evolution,,,,,200,20/15/20/15,Grey (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 35, 20, 15, 20, 15, 0], [10, 50, 37, 28, 37, 28, 5860], [20, 80, 62, 43, 62, 43, 61900], [30, 100, 87, 58, 87, 58, 144900], [40, 114, 103, 70, 103, 69, 337900], [50, 124, 113, 80, 113, 74, 637900], [60, 134, 122, 89, 123, 79, 937900], [70, 144, 123, 89, 132, 79, 1237900], [80, 154, 132, 89, 133, 79, 1537900], [90, 164, 133, 89, 143, 79, 1837900], [100, 174, 143, 89, 153, 79, 2137900]]",[L 1/L 1],Recruit at:   L18 in Buried Relic (Floor  15)---,Normal:   I AM A PRESENCE BEYOND THE REALM OF SCIENCE.---50% HP:   MY HEALTH IS DOWN BY HALF.---25% HP:   I AM ON THE BRINK. I MAY RETURN TO MERE STONES AGAIN.---Lvl Up:   LEVELED UP! WONDERFUL!---
377,id_378,#378,Regice,Regiceレジアイス,ice,,False,False,Iceberg Pokémon,175.0 kg,385.8 lbs,1.8 m,5'11,Clear Body,No Evolution,*,Ancient Relic,0.1 %,Buried Relic 25F,R-206,Panulla Cave (requires Fire x 3 + Break x 3 + Cross),Ice,None,Ice,Rare,Unknown Mr. Who's Den,No Evolution,,,,,200,20/15/20/15,Clear (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 35, 20, 15, 20, 15, 0], [10, 44, 31, 23, 31, 24, 2610], [20, 71, 51, 39, 51, 39, 49950], [30, 96, 68, 55, 67, 58, 111950], [40, 110, 80, 67, 79, 71, 264950], [50, 120, 90, 77, 89, 76, 544950], [60, 130, 99, 86, 99, 81, 844950], [70, 140, 100, 86, 108, 81, 1144950], [80, 150, 109, 86, 109, 81, 1444950], [90, 160, 110, 86, 119, 81, 1744950], [100, 170, 120, 86, 129, 81, 2044950]]",[L 1/L 1],Recruit at:   L23 in Buried Relic (Floor  25)---,Normal:   I AM A LIFE-FORM THAT FUSED WITH ICE.---50% HP:   MY HEALTH IS DOWN BY HALF.---25% HP:   I AM ON THE BRINK. I MAY RETURN TO MERE ICE AGAIN.---Lvl Up:   LEVELED UP! I AM MORE POWERFUL!---
378,id_379,#379,Registeel,Registeelレジスチル,steel,,False,False,Iron Pokémon,205.0 kg,451.9 lbs,1.9 m,6'03,Clear Body,No Evolution,*,Ancient Relic,0.1 %,Buried Relic 35F,R-207,Croca Tunnel (requires 2 Cross + Cut x 2 + 4 Break x 2),Steel,Break x 3,Steel,Rare,Unknown Mr. Who's Den,No Evolution,,,,,200,20/15/20/15,Silver (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 35, 20, 15, 20, 15, 0], [10, 50, 31, 24, 30, 24, 5910], [20, 80, 50, 35, 50, 35, 61950], [30, 102, 65, 60, 65, 60, 159150], [40, 116, 77, 76, 77, 75, 367150], [50, 126, 87, 86, 87, 80, 667150], [60, 136, 96, 95, 97, 85, 967150], [70, 146, 97, 95, 106, 85, 1267150], [80, 156, 106, 95, 107, 85, 1567150], [90, 166, 107, 95, 117, 85, 1867150], [100, 176, 117, 95, 127, 85, 2167150]]",[L 1/L 1],Recruit at:   L25 in Buried Relic (Floor  35)---,Normal:   I AM A LIFE-FORM BORN FAR UNDER THE GROUND.---50% HP:   MY HEALTH IS DOWN BY HALF.---25% HP:   I AM ON THE BRINK. I WILL DISINTEGRATE FROM METAL FATIGUE.---Lvl Up:   LEVELED UP! YOU CAN COUNT ON ME!---
379,id_380,#380,Latias,Latiasラティアス,dragon,psychic,False,False,Eon Pokémon,40.0 kg,88.2 lbs,1.4 m,4'07,Levitate,No Evolution,*,Southern Island,0.1 %,Pitfall Valley 25F Complete Pitfall Valley,R---,Latias is not in Pokémon Ranger,-,-,-,Rare,Unknown Mr. Who's Den,No Evolution,,,,,200,20/15/20/15,"Royal (10), Gold (10)","[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 50, 20, 15, 20, 15, 0], [10, 77, 37, 32, 37, 27, 25800], [20, 107, 56, 38, 55, 41, 92400], [30, 122, 60, 42, 59, 45, 305400], [40, 132, 70, 52, 69, 55, 605400], [50, 142, 80, 62, 79, 65, 905400], [60, 152, 89, 71, 89, 74, 1205400], [70, 162, 90, 71, 98, 74, 1505400], [80, 172, 99, 71, 99, 74, 1805400], [90, 182, 100, 71, 109, 74, 2105400], [100, 192, 110, 71, 119, 74, 2405400]]",[L 1/L 1],Recruit at:   L29 after Pitfall Valley---,"Normal:   Please, show me your heart.---50% HP:   I'm afraid... My health is down by half...---25% HP:   I can't keep up... Please keep trying when I'm gone...---Lvl Up:   I went up a level! It's time to work even harder!---"
380,id_381,#381,Latios,Latiosラティオス,dragon,psychic,False,False,Eon Pokémon,60.0 kg,132.3 lbs,2.0 m,6'07,Levitate,No Evolution,**,Southern Island,0.1 %,Northern Range 25F Complete Pitfall Valley,R---,Latios is not in Pokémon Ranger,-,-,-,Rare,Unknown Mr. Who's Den,No Evolution,,,,,200,20/15/20/15,"Royal (10), Gold (10)","[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 50, 20, 15, 20, 15, 0], [10, 71, 29, 18, 23, 18, 20000], [20, 101, 41, 24, 40, 25, 81400], [30, 125, 60, 42, 59, 44, 273400], [40, 144, 70, 52, 69, 54, 573400], [50, 154, 80, 62, 79, 64, 873400], [60, 164, 89, 71, 89, 73, 1173400], [70, 174, 90, 71, 98, 73, 1473400], [80, 184, 99, 71, 99, 73, 1773400], [90, 194, 100, 71, 109, 73, 2073400], [100, 204, 110, 71, 119, 73, 2373400]]",[L 1/L 1],"Recruit at:   L30 in Northern Range (Floor  25)---Latios can only be recruited the first time by successfully completing---the Pitfall Valley dungeon, at which point both Latios and Latias will---ask to join.---",Normal:   Let the power of flight make your dreams come true!---50% HP:   I'm not happy... Only half my HP is left.---25% HP:   I've had it... What good am I without my speed?---Lvl Up:   Leveled up! I'll make dreams come true!---
381,id_382,#382,Kyogre,Kyogreカイオーガ,water,,False,False,Sea Basin Pokémon,352.0 kg,776.0 lbs,4.5 m,14'09,Drizzle,No Evolution,****,Seafloor Cave,50 %,Stormy Seas 40F,R-208,Only During Missions,Water,None,Water,Rare,Unknown Mr. Who's Den,No Evolution,,,,,210,20/15/20/15,Blue (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 75, 20, 15, 20, 15, 0], [10, 100, 37, 25, 37, 28, 20000], [20, 130, 57, 37, 57, 42, 120000], [30, 160, 63, 46, 63, 48, 380000], [40, 180, 73, 56, 73, 58, 680000], [50, 190, 83, 66, 83, 68, 980000], [60, 200, 92, 75, 93, 77, 1280000], [70, 210, 93, 75, 102, 77, 1580000], [80, 220, 102, 75, 103, 77, 1880000], [90, 230, 103, 75, 113, 77, 2180000], [100, 240, 113, 75, 123, 77, 2480000]]",[L 1/L 1],Recruit at:   L25 in Stormy Sea (Floor  40)---,Normal:   I created the seas. What do you wish of me?---50% HP:   This defies belief... My health should fall to half?---25% HP:   I've had enough... I long for the seas...---Lvl Up:   I've leveled up! The savage power of the seas fill me!---
382,id_383,#383,Groudon,Groudonグラードン,ground,,False,False,Continent Pokémon,950.0 kg,"2,094.4 lbs",3.5 m,11'06,Drought,No Evolution,****,Volcanic Pit,-10 %,Magma Cavern - Deepest Grounds 3F,R-209,Only During Missions,Ground,None,Ground,Rare,Unknown Mr. Who's Den,No Evolution,,,,,220,20/15/20/15,Brown (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 78, 20, 15, 20, 15, 0], [10, 109, 32, 24, 32, 28, 20000], [20, 130, 42, 44, 42, 45, 120000], [30, 150, 52, 50, 52, 50, 380000], [40, 170, 66, 55, 66, 55, 680000], [50, 190, 79, 60, 79, 60, 980000], [60, 209, 91, 64, 92, 64, 1280000], [70, 219, 92, 64, 101, 64, 1580000], [80, 229, 101, 64, 102, 64, 1880000], [90, 239, 102, 64, 112, 64, 2180000], [100, 249, 112, 64, 122, 64, 2480000]]",[L60/L30],"Recruit at:   L37 in Magma Cavern Pit (Floor  3)---You may not recruit this Pokemon until after completing the game.---Before then, you may only fight it once as a boss fight, and it will---be at a lower level.---",Normal:   All the power of the land lies with me!---50% HP:   I'm incredulous... My health should drop to half?---25% HP:   I've had enough... I will take to the land again...---Lvl Up:   I've leveled up! The infinite power of the land fills me!---
383,id_384,#384,Rayquaza,Rayquazaレックウザ,dragon,flying,False,False,Sky High Pokémon,206.5 kg,455.2 lbs,7.0 m,23'00,Air Lock,No Evolution,****,Stratos Lookout,-10 %,Sky Tower - Tower Top 9F,R-210,Only During Missions,Dragon,None,Flying,Rare,Unknown Mr. Who's Den,No Evolution,,,,,230,20/17/20/17,"Royal (10), Sky (10)","[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 80, 20, 17, 20, 17, 0], [10, 105, 32, 22, 32, 22, 20000], [20, 135, 42, 27, 42, 27, 120000], [30, 159, 52, 40, 52, 40, 380000], [40, 179, 63, 60, 63, 60, 680000], [50, 199, 76, 71, 76, 71, 980000], [60, 218, 88, 75, 89, 75, 1280000], [70, 228, 89, 75, 98, 75, 1580000], [80, 238, 98, 75, 99, 75, 1880000], [90, 248, 99, 75, 109, 75, 2180000], [100, 258, 109, 75, 119, 75, 2480000]]",[L60/L30],"Recruit at:   L45 in Sky Tower Summit (Floor  9)---You may not recruit this Pokemon until after completing the game.---Before then, you may only fight it once as a boss fight, and it will---be at a lower level.---","Normal:   Like a star blazing in the sky, I shall help you!---50% HP:   How is this possible? My health is reduced to a mere half?---25% HP:   I've had enough... The ozone layer calls for my return...---Lvl Up:   I've leveled up! The vast power of the skies fills me!---"
384,id_385,#385,Jirachi,Jirachiジラーチ,steel,psychic,False,False,Wish Pokémon,1.1 kg,2.4 lbs,0.3 m,1'00,Serene Grace,No Evolution,*,Mt. Moonview,99.9 %,Wish Cave 99F,R---,Jirachi is not in Pokémon Ranger,-,-,-,Rare,Unknown Mr. Who's Den,No Evolution,,,,,300,15/15/15/15,"Silver (10), Gold (9)","[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 65, 15, 15, 15, 15, 0], [10, 88, 20, 20, 20, 20, 15000], [20, 118, 25, 25, 25, 25, 70000], [30, 140, 35, 35, 35, 35, 260000], [40, 150, 45, 45, 45, 45, 560000], [50, 160, 55, 55, 55, 55, 860000], [60, 179, 73, 73, 74, 73, 1160000], [70, 189, 74, 73, 83, 73, 1460000], [80, 199, 83, 73, 84, 73, 1760000], [90, 209, 84, 73, 94, 73, 2060000], [100, 219, 94, 73, 104, 73, 2360000]]",[L 1/L 1],Recruit at:   L40 in Wish Cave (Floor  99)---This Pokemon is only fought in Lv1 Dungeons.---,"Normal:   Wishes can always come true! You mustn't ever give up!---50% HP:   Oh, no! My health is all the way down to half!---25% HP:   I'm sorry... I might return to sleep...---Lvl Up:   Yes! I leveled up! Your wishes should come true!---"
385,id_386,#386,Deoxys,Deoxysデオキシス,psychic,,False,False,DNA Pokémon,60.8 kg,134.0 lbs,1.7 m,5'05,Pressure,No Evolution,*,Enclosed Island,-10 %,Meteor Cave 20F,R-211,Croca Tunnel (Event Mission Only),Psychic,None,None,Rare,Unknown Mr. Who's Den,No Evolution,,,,,300,21/22/22/21,Gold (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 85, 21, 22, 22, 21, 0], [10, 110, 38, 38, 38, 38, 20000], [20, 140, 58, 48, 58, 49, 120000], [30, 160, 63, 52, 62, 53, 380000], [40, 180, 74, 63, 73, 64, 680000], [50, 200, 94, 83, 93, 84, 980000], [60, 219, 112, 101, 112, 102, 1280000], [70, 229, 113, 101, 121, 102, 1580000], [80, 239, 122, 101, 122, 102, 1880000], [90, 249, 123, 101, 132, 102, 2180000], [100, 259, 133, 101, 142, 102, 2480000]]",[L60/L30],Recruit at:   L35 in Meteor Cave (Floor  20)---,Deoxys (Base)---Normal:   This world is but tiny in the vastness of space...---50% HP:   This isn't good... Only half my health remains...---25% HP:   I can't keep going this way... Must I flee back to space?---Lvl Up:   I leveled up! Auroras and crystals fill me with power!---Deoxys (Attack)---Normal:   Let me demonstrate my cosmic-level attack power!---50% HP:   This isn't good... Only half my health remains...---25% HP:   I can't keep going this way... Was my attack power insufficient?---Lvl Up:   I leveled up! Witness the true power of the Attack Form!---Deoxys (Defense)---Normal:   Let me demonstrate my cosmic-level defense power!---50% HP:   This isn't good... Only half my health remains...---25% HP:   I can't keep going this way... Was my defensive power---insufficient?---Lvl Up:   I leveled up! Witness the true power of the Defense Form!---Deoxys (Speed)---Normal:   Let me demonstrate my cosmic-level speed!---50% HP:   This isn't good... Only half my health remains...---25% HP:   I can't keep going this way... Was my speed insufficient?---Lvl Up:   I leveled up! Witness the true power of the Speed Form!---
